,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
0,ГТЛК выпуск 14,RU000A100FE5,943.4,Средний,124.0,24.36,1000.0,4.0,97.44,755.16,10.33,https://www.tinkoff.ru/invest/bonds/RU000A100FE5/
0,Автобан-Финанс выпуск 2,RU000A100733,984.9,Высокий,2.0,31.41,1000.0,2.0,62.82,31.41,6.38,https://www.tinkoff.ru/invest/bonds/RU000A100733/
0,Домодедово Фьюэл Фасилитис,RU000A105MP6,978.0,Средний,23.0,55.51,1000.0,2.0,111.02,610.61,11.35,https://www.tinkoff.ru/invest/bonds/RU000A105MP6/
0,Биннофарм Групп выпуск 1,RU000A1043Z7,1001.4,Высокий,154.0,29.58,1000.0,4.0,118.32,1124.04,11.82,https://www.tinkoff.ru/invest/bonds/RU000A1043Z7/
0,РусГидро БО-П10,RU000A106037,1008.2,Средний,50.0,37.5,1000.0,4.0,150.0,450.0,14.88,https://www.tinkoff.ru/invest/bonds/RU000A106037/
0,РЕСО-Лизинг БО-П выпуск 5,RU000A100NS9,916.1,Высокий,20.0,36.8,1000.0,2.0,73.6,368.0,8.03,https://www.tinkoff.ru/invest/bonds/RU000A100NS9/
0,МТС Банк выпуск 2,RU000A1051U1,939.9,Средний,19.0,20.71,1000.0,4.0,82.84,82.84,8.81,https://www.tinkoff.ru/invest/bonds/RU000A1051U1/
0,Банк ДОМ.РФ СУБ-Т2-1,RU000A105XG2,9650000.0,Средний,115.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105XG2/
0,Автодор БО-6 выпуск 1,RU000A106XP1,1000.3,Высокий,8.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106XP1/
0,ИКС 5 Финанс выпуск 12,RU000A101UQ6,954.4,Высокий,137.0,38.8,1000.0,2.0,77.6,2638.4,8.13,https://www.tinkoff.ru/invest/bonds/RU000A101UQ6/
0,Борец Капитал 1P-01,RU000A105ZX2,963.4,Высокий,26.0,25.66,1000.0,4.0,102.64,153.96,10.65,https://www.tinkoff.ru/invest/bonds/RU000A105ZX2/
0,Авто Финанс Банк БО-1P выпуск 9,RU000A103NY1,959.2,Высокий,8.0,34.19,1000.0,2.0,68.38,136.76,7.13,https://www.tinkoff.ru/invest/bonds/RU000A103NY1/
0,РСГ-Финанс выпуск 1,RU000A0JUAG0,1005.2,Средний,22.0,67.16,1000.0,2.0,134.32,738.76,13.36,https://www.tinkoff.ru/invest/bonds/RU000A0JUAG0/
0,Европлан 001Р-04,RU000A103S14,482.65,Высокий,14.0,9.48,500.0,4.0,37.92,28.44,7.86,https://www.tinkoff.ru/invest/bonds/RU000A103S14/
0,Соколов выпуск 1,RU000A105PK0,992.2,Высокий,23.0,29.06,1000.0,4.0,116.24,145.3,11.72,https://www.tinkoff.ru/invest/bonds/RU000A105PK0/
0,ЭкономЛизинг выпуск 3,RU000A1030U5,992.6,Средний,3.0,24.88,1000.0,4.0,99.52,0.0,10.03,https://www.tinkoff.ru/invest/bonds/RU000A1030U5/
0,Аэрофлот выпуск 1,RU000A103943,888.9,Средний,29.0,18.1,1000.0,4.0,72.4,126.7,8.14,https://www.tinkoff.ru/invest/bonds/RU000A103943/
0,Почта России,RU000A1055Y4,867.0,Высокий,103.0,40.11,1000.0,2.0,80.22,2045.61,9.25,https://www.tinkoff.ru/invest/bonds/RU000A1055Y4/
0,Балтийский лизинг БО-П07,RU000A106144,948.1,Высокий,26.0,47.68,1000.0,2.0,95.36,619.84,10.06,https://www.tinkoff.ru/invest/bonds/RU000A106144/
0,Магаданская область 34003,RU000A106YE3,1000.3,Средний,56.0,29.75,1000.0,4.0,119.0,416.5,11.9,https://www.tinkoff.ru/invest/bonds/RU000A106YE3/
0,Вымпелком 1Р-08,RU000A105X80,789.9,Средний,62.0,1.74,1000.0,4.0,6.96,26.1,0.88,https://www.tinkoff.ru/invest/bonds/RU000A105X80/
0,Интерлизинг выпуск 2,RU000A103RY2,495.809,Средний,8.0,10.79,505.0,4.0,43.16,21.58,8.7,https://www.tinkoff.ru/invest/bonds/RU000A103RY2/
0,Курская область выпуск 1,RU000A0ZYCD1,282.0,Высокий,21.0,5.13,300.0,4.0,20.52,25.65,7.28,https://www.tinkoff.ru/invest/bonds/RU000A0ZYCD1/
0,ЭР-Телеком Холдинг выпуск 5,RU000A1030K6,984.5,Высокий,3.0,18.18,1000.0,4.0,72.72,0.0,7.39,https://www.tinkoff.ru/invest/bonds/RU000A1030K6/
0,ТГК-14 выпуск 001Р-01,RU000A1066J2,1005.6,Средний,28.0,29.58,1000.0,4.0,118.32,207.06,11.77,https://www.tinkoff.ru/invest/bonds/RU000A1066J2/
0,Альфа-Банк выпуск 18,RU000A0JX5W4,954.0,Высокий,96.0,40.28,1000.0,2.0,80.56,1933.44,8.44,https://www.tinkoff.ru/invest/bonds/RU000A0JX5W4/
0,Азбука Вкуса выпуск 1,RU000A100HE1,981.0,Средний,65.0,23.84,1000.0,4.0,95.36,381.44,9.72,https://www.tinkoff.ru/invest/bonds/RU000A100HE1/
0,АльфаБанк 002Р выпуск 12,RU000A1036E6,972.0,Высокий,5.0,31.15,1000.0,2.0,62.3,62.3,6.41,https://www.tinkoff.ru/invest/bonds/RU000A1036E6/
0,Росагролизинг выпуск 3,RU000A103QL1,879.4,Средний,32.0,36.63,1000.0,2.0,73.26,586.08,8.33,https://www.tinkoff.ru/invest/bonds/RU000A103QL1/
0,Автодор БО-2 выпуск 5,RU000A1017H9,752.96,Высокий,71.0,33.06,800.0,2.0,66.12,1157.1,8.78,https://www.tinkoff.ru/invest/bonds/RU000A1017H9/
0,Черкизово выпуск БО-001Р-05,RU000A105C28,940.2,Высокий,21.0,21.58,1000.0,4.0,86.32,107.9,9.18,https://www.tinkoff.ru/invest/bonds/RU000A105C28/
0,ИНАРКТИКА выпуск 1,RU000A102TT0,991.6,Высокий,2.0,41.15,1000.0,2.0,82.3,41.15,8.3,https://www.tinkoff.ru/invest/bonds/RU000A102TT0/
0,Лайфстрим выпуск 1,RU000A102QX8,995.9,Средний,1.0,21.66,1000.0,4.0,86.64,0.0,8.7,https://www.tinkoff.ru/invest/bonds/RU000A102QX8/
0,Автодор выпуск 1,RU000A103NU9,866.6,Средний,32.0,34.45,1000.0,2.0,68.9,551.2,7.95,https://www.tinkoff.ru/invest/bonds/RU000A103NU9/
0,АФК Система выпуск 5,RU000A0JWZY6,989.4,Высокий,34.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A0JWZY6/
0,РЖД выпуск 19,RU000A0JQ7Z2,972.1,Высокий,6.0,34.02,1000.0,2.0,68.04,102.06,7.0,https://www.tinkoff.ru/invest/bonds/RU000A0JQ7Z2/
0,ИКС 5 ФИНАНС 003P-03,RU000A107AJ0,984.9,Средний,118.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107AJ0/
0,Совкомбанк БО-П4,RU000A103NZ8,963.9,Высокий,8.0,17.49,1000.0,4.0,69.96,34.98,7.26,https://www.tinkoff.ru/invest/bonds/RU000A103NZ8/
0,Самолет БО-П12,RU000A104YT6,994.4,Высокий,18.0,28.71,1000.0,4.0,114.84,114.84,11.55,https://www.tinkoff.ru/invest/bonds/RU000A104YT6/
0,Ритейл Бел Финанс выпуск 1,RU000A100JH0,494.75,Высокий,6.0,11.83,500.0,4.0,47.32,11.83,9.56,https://www.tinkoff.ru/invest/bonds/RU000A100JH0/
0,РСХБ выпуск 4,RU000A103N84,987.5,Высокий,32.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A103N84/
0,ТрансмхПБ7,RU000A106CU5,926.9,Высокий,29.0,44.2,1000.0,2.0,88.4,618.8,9.54,https://www.tinkoff.ru/invest/bonds/RU000A106CU5/
0,СФО ВТБ РКС Эталон 03,RU000A106ZP6,1001.8,Средний,107.0,9.92,1000.0,12.0,119.04,79.36,11.88,https://www.tinkoff.ru/invest/bonds/RU000A106ZP6/
0,Новотранс выпуск 3,RU000A105CM4,955.1,Высокий,45.0,25.32,1000.0,4.0,101.28,278.52,10.6,https://www.tinkoff.ru/invest/bonds/RU000A105CM4/
0,ГТЛК БО-04,RU000A0JVA10,1000.4,Средний,14.0,29.93,1000.0,4.0,119.72,89.79,11.97,https://www.tinkoff.ru/invest/bonds/RU000A0JVA10/
0,ГТЛК БО-08,RU000A0JWST1,940.4,Средний,32.0,35.58,1000.0,2.0,71.16,569.28,7.57,https://www.tinkoff.ru/invest/bonds/RU000A0JWST1/
0,ДОМ.РФ Социальные облигации выпуск 1,RU000A103RD6,953.0,Высокий,10.0,34.63,1000.0,2.0,69.26,173.15,7.27,https://www.tinkoff.ru/invest/bonds/RU000A103RD6/
0,Восточная Стивидорная Компания выпуск 3,RU000A105KR6,925.0,Средний,47.0,48.72,1000.0,2.0,97.44,1120.56,10.53,https://www.tinkoff.ru/invest/bonds/RU000A105KR6/
0,ЛСР выпуск 8,RU000A106888,983.7,Высокий,28.0,27.58,1000.0,4.0,110.32,193.06,11.21,https://www.tinkoff.ru/invest/bonds/RU000A106888/
0,ТГК-14 выпуск 2,RU000A106MW0,979.5,Средний,42.0,27.84,1000.0,4.0,111.36,278.4,11.37,https://www.tinkoff.ru/invest/bonds/RU000A106MW0/
0,Novabev Group,RU000A104Y15,927.2,Средний,42.0,46.98,1000.0,2.0,93.96,986.58,10.13,https://www.tinkoff.ru/invest/bonds/RU000A104Y15/
0,Норильский Никель БО-001Р выпуск 2,RU000A105A61,938.0,Высокий,45.0,42.28,1000.0,2.0,84.56,930.16,9.01,https://www.tinkoff.ru/invest/bonds/RU000A105A61/
0,Альфа-Банк 002Р-18,RU000A105HJ9,961.8,Высокий,11.0,40.28,1000.0,2.0,80.56,201.4,8.38,https://www.tinkoff.ru/invest/bonds/RU000A105HJ9/
0,Почта России,RU000A104W33,882.6,Средний,101.0,44.02,1000.0,2.0,88.04,2201.0,9.98,https://www.tinkoff.ru/invest/bonds/RU000A104W33/
0,СУЭК-Финанс выпуск 5,RU000A101CQ4,933.5,Высокий,72.0,29.93,1000.0,2.0,59.86,1077.48,6.41,https://www.tinkoff.ru/invest/bonds/RU000A101CQ4/
0,Whoosh выпуск 1,RU000A104WS2,999.6,Высокий,17.0,29.23,1000.0,4.0,116.92,116.92,11.7,https://www.tinkoff.ru/invest/bonds/RU000A104WS2/
0,Уральская Сталь выпуск 1,RU000A105Q63,950.0,Высокий,23.0,46.81,1000.0,2.0,93.62,514.91,9.85,https://www.tinkoff.ru/invest/bonds/RU000A105Q63/
0,Сбербанк выпуск SbD1R,RU000A103KG4,856.8,Высокий,14.0,,1000.0,,,,,https://www.tinkoff.ru/invest/bonds/RU000A103KG4/
0,Альфа-Банк 002Р выпуск 11,RU000A1030D1,980.0,Высокий,3.0,30.45,1000.0,2.0,60.9,30.45,6.21,https://www.tinkoff.ru/invest/bonds/RU000A1030D1/
0,Селигдар выпуск 1,RU000A105CS1,953.4,Высокий,22.0,46.81,1000.0,2.0,93.62,514.91,9.82,https://www.tinkoff.ru/invest/bonds/RU000A105CS1/
0,ПАО НК Роснефть 001P-04,RU000A0JXQK2,983.5,Высокий,39.0,36.8,1000.0,2.0,73.6,699.2,7.48,https://www.tinkoff.ru/invest/bonds/RU000A0JXQK2/
0,Ростелеком 002P выпуск 8,RU000A104VS4,955.0,Высокий,17.0,44.2,1000.0,2.0,88.4,353.6,9.26,https://www.tinkoff.ru/invest/bonds/RU000A104VS4/
0,РУСАЛ Братск выпуск 1,RU000A0JWDN6,736.0,Средний,27.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A0JWDN6/
0,ВТБ Б-1-318,RU000A105ZN3,988.0,Высокий,2.0,5.22,1000.0,12.0,62.64,0.0,6.34,https://www.tinkoff.ru/invest/bonds/RU000A105ZN3/
0,Автодор БО-006Р-02,RU000A107043,1008.0,Средний,9.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107043/
0,ТМК выпуск 7,RU000A0JXSF8,959.0,Высокий,40.0,45.07,1000.0,2.0,90.14,901.4,9.4,https://www.tinkoff.ru/invest/bonds/RU000A0JXSF8/
0,Новосибирская область выпуск 21,RU000A102895,922.0,Высокий,21.0,12.62,1000.0,4.0,50.48,63.1,5.48,https://www.tinkoff.ru/invest/bonds/RU000A102895/
0,ВИС Финанс выпуск 2,RU000A102VK5,989.9,Высокий,2.0,27.67,1000.0,4.0,110.68,0.0,11.18,https://www.tinkoff.ru/invest/bonds/RU000A102VK5/
0,Сбербанк,RU000A103WV8,962.0,Высокий,10.0,38.98,1000.0,2.0,77.96,194.9,8.1,https://www.tinkoff.ru/invest/bonds/RU000A103WV8/
0,Омская область выпуск 4,RU000A102DR8,909.7,Высокий,22.0,13.92,1000.0,4.0,55.68,69.6,6.12,https://www.tinkoff.ru/invest/bonds/RU000A102DR8/
0,Полюс ПБО-1,RU000A100XC2,954.3,Высокий,69.0,31.32,1000.0,2.0,62.64,1064.88,6.56,https://www.tinkoff.ru/invest/bonds/RU000A100XC2/
0,Селектел выпуск 2,RU000A105FS4,965.1,Высокий,22.0,49.85,1000.0,2.0,99.7,548.35,10.33,https://www.tinkoff.ru/invest/bonds/RU000A105FS4/
0,ГТЛК выпуск 6,RU000A0JVWJ6,971.5,Средний,21.0,25.23,1000.0,4.0,100.92,126.15,10.39,https://www.tinkoff.ru/invest/bonds/RU000A0JVWJ6/
0,Новотранс выпуск 4,RU000A106SP1,975.0,Высокий,31.0,26.54,1000.0,4.0,106.16,185.78,10.89,https://www.tinkoff.ru/invest/bonds/RU000A106SP1/
0,VK выпуск 1,RU000A103QK3,872.7,Средний,32.0,34.19,1000.0,2.0,68.38,547.04,7.84,https://www.tinkoff.ru/invest/bonds/RU000A103QK3/
0,Почта России,RU000A104V75,940.0,Высокий,100.0,49.42,1000.0,2.0,98.84,2471.0,10.51,https://www.tinkoff.ru/invest/bonds/RU000A104V75/
0,Авто Финанс Банк выпуск 10,RU000A105HN1,949.8,Средний,23.0,46.2,1000.0,2.0,92.4,508.2,9.73,https://www.tinkoff.ru/invest/bonds/RU000A105HN1/
0,НКНХ выпуск 1,RU000A0ZZZ17,936.4,Высокий,59.0,42.28,1000.0,2.0,84.56,1226.12,9.03,https://www.tinkoff.ru/invest/bonds/RU000A0ZZZ17/
0,ПАО НК Роснефть 002P-04,RU000A0ZYT40,943.5,Высокий,49.0,34.63,1000.0,2.0,69.26,831.12,7.34,https://www.tinkoff.ru/invest/bonds/RU000A0ZYT40/
0,Ульяновская область выпуск 3,RU000A102CX8,264.9,Средний,22.0,4.0,300.0,4.0,16.0,20.0,6.04,https://www.tinkoff.ru/invest/bonds/RU000A102CX8/
0,ИНК-Капитал выпуск 1,RU000A104A39,918.8,Высокий,35.0,44.46,1000.0,2.0,88.92,755.82,9.68,https://www.tinkoff.ru/invest/bonds/RU000A104A39/
0,Новая перевозочная компания ПБО-02,RU000A1004A2,248.35,Высокий,1.0,9.48,250.0,2.0,18.96,0.0,7.63,https://www.tinkoff.ru/invest/bonds/RU000A1004A2/
0,Газпром БО-22,RU000A0ZZES2,924.5,Средний,293.0,35.06,1000.0,2.0,70.12,5118.76,7.58,https://www.tinkoff.ru/invest/bonds/RU000A0ZZES2/
0,Восточная Стивидорная Компания выпуск 2,RU000A104362,905.9,Средний,34.0,41.41,1000.0,2.0,82.82,703.97,9.14,https://www.tinkoff.ru/invest/bonds/RU000A104362/
0,Селектел выпуск 3,RU000A106R95,993.5,Высокий,31.0,57.68,1000.0,2.0,115.36,865.2,11.61,https://www.tinkoff.ru/invest/bonds/RU000A106R95/
0,Газпром выпуск 23,RU000A0ZZET0,924.6,Высокий,293.0,35.06,1000.0,2.0,70.12,5118.76,7.58,https://www.tinkoff.ru/invest/bonds/RU000A0ZZET0/
0,Санкт-Петербург выпуск 1,RU000A0ZYHX8,950.9,Высокий,17.0,33.32,1000.0,2.0,66.64,266.56,7.01,https://www.tinkoff.ru/invest/bonds/RU000A0ZYHX8/
0,АФК Система выпуск 6,RU000A0JXN21,920.3,Средний,38.0,45.5,1000.0,2.0,91.0,864.5,9.89,https://www.tinkoff.ru/invest/bonds/RU000A0JXN21/
0,Нижегородская область выпуск 15,RU000A102DS6,897.6,Высокий,28.0,13.22,1000.0,4.0,52.88,92.54,5.89,https://www.tinkoff.ru/invest/bonds/RU000A102DS6/
0,Газпром нефть 003P-01R,RU000A101137,948.0,Высокий,10.0,14.79,1000.0,4.0,59.16,29.58,6.24,https://www.tinkoff.ru/invest/bonds/RU000A101137/
0,МТС 001P-22,RU000A1051T3,971.4,Высокий,7.0,17.92,1000.0,4.0,71.68,17.92,7.38,https://www.tinkoff.ru/invest/bonds/RU000A1051T3/
0,Восточная Стивидорная Компания выпуск 1,RU000A102G50,884.3,Высокий,23.0,28.36,1000.0,2.0,56.72,311.96,6.41,https://www.tinkoff.ru/invest/bonds/RU000A102G50/
0,РЖД 001Р выпуск 1,RU000A0JXN05,943.3,Высокий,100.0,39.24,1000.0,2.0,78.48,1962.0,8.32,https://www.tinkoff.ru/invest/bonds/RU000A0JXN05/
0,Озон выпуск 2,RU000A106RJ6,993.0,Высокий,31.0,28.19,1000.0,4.0,112.76,197.33,11.36,https://www.tinkoff.ru/invest/bonds/RU000A106RJ6/
0,Атомстройкомплекс выпуск 1,RU000A100VS2,970.1,Средний,8.0,41.15,1000.0,2.0,82.3,164.6,8.48,https://www.tinkoff.ru/invest/bonds/RU000A100VS2/
0,Атомстройкомплекс БО-П01,RU000A102VY6,901.9,Средний,26.0,36.8,1000.0,2.0,73.6,478.4,8.16,https://www.tinkoff.ru/invest/bonds/RU000A102VY6/
0,Трансмашхолдинг ПБО-04,RU000A1018C8,942.0,Высокий,11.0,30.1,1000.0,2.0,60.2,150.5,6.39,https://www.tinkoff.ru/invest/bonds/RU000A1018C8/
0,МСБ-Лизинг 002P выпуск 2,RU000A100DC4,104.236983,Средний,4.0,0.87,104.31,12.0,10.44,0.0,10.02,https://www.tinkoff.ru/invest/bonds/RU000A100DC4/
0,РЖД 001Р выпуск 5,RU000A0ZYU05,888.4,Высокий,109.0,31.32,1000.0,2.0,62.64,1691.28,7.05,https://www.tinkoff.ru/invest/bonds/RU000A0ZYU05/
0,Ростелеком выпуск 3,RU000A0ZYG52,930.5,Высокий,46.0,39.85,1000.0,2.0,79.7,916.55,8.57,https://www.tinkoff.ru/invest/bonds/RU000A0ZYG52/
0,ФСК Россети БО-4,RU000A0ZYJ91,952.3,Высокий,345.0,17.31,1000.0,4.0,69.24,1488.66,7.27,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJ91/
0,РЕСО-Лизинг БО-П выпуск 19,RU000A103F68,968.5,Высокий,6.0,5.92,1000.0,12.0,71.04,0.0,7.34,https://www.tinkoff.ru/invest/bonds/RU000A103F68/
0,Республика Якутия,RU000A1033B9,686.4,Высокий,52.0,12.53,800.0,4.0,50.12,162.89,7.3,https://www.tinkoff.ru/invest/bonds/RU000A1033B9/
0,ЕвроХим выпуск 8,RU000A101LJ0,936.9,Высокий,15.0,34.89,1000.0,2.0,69.78,244.23,7.45,https://www.tinkoff.ru/invest/bonds/RU000A101LJ0/
0,Вымпелком 1Р-07,RU000A105WP5,872.1,Средний,61.0,21.32,1000.0,4.0,85.28,319.8,9.78,https://www.tinkoff.ru/invest/bonds/RU000A105WP5/
0,Ульяновская область 34005,RU000A106607,938.5,Средний,51.0,22.97,1000.0,4.0,91.88,275.64,9.79,https://www.tinkoff.ru/invest/bonds/RU000A106607/
0,Восточная Стивидорная Компания выпуск 4,RU000A106P06,951.7,Средний,55.0,52.03,1000.0,2.0,104.06,1404.81,10.93,https://www.tinkoff.ru/invest/bonds/RU000A106P06/
0,ФСК Россети 001P-07R,RU000A105PH6,941.0,Высокий,167.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105PH6/
0,Гарант-Инвест БО 002P-3,RU000A102X18,991.2,Средний,2.0,22.71,1000.0,4.0,90.84,0.0,9.16,https://www.tinkoff.ru/invest/bonds/RU000A102X18/
0,РЖД выпуск 23,RU000A0JQRD9,946.8,Высокий,12.0,34.02,1000.0,2.0,68.04,204.12,7.19,https://www.tinkoff.ru/invest/bonds/RU000A0JQRD9/
0,МТС выпуск 21,RU000A104WJ1,926.0,Высокий,29.0,20.88,1000.0,4.0,83.52,146.16,9.02,https://www.tinkoff.ru/invest/bonds/RU000A104WJ1/
0,ГТЛК выпуск 7,RU000A0JW1P8,962.5,Средний,23.0,23.75,1000.0,4.0,95.0,118.75,9.87,https://www.tinkoff.ru/invest/bonds/RU000A0JW1P8/
0,Свердловская область выпуск 4,RU000A0ZYDU3,374.44,Высокий,21.0,6.61,400.0,4.0,26.44,33.05,7.06,https://www.tinkoff.ru/invest/bonds/RU000A0ZYDU3/
0,Центр-Резерв БО-01,RU000A104TG3,999.54,Низкий,22.0,14.09,900.0,12.0,169.08,14.09,16.92,https://www.tinkoff.ru/invest/bonds/RU000A104TG3/
0,Красноярский край выпуск 13,RU000A0ZYCM2,480.65,Высокий,9.0,8.44,500.0,4.0,33.76,16.88,7.02,https://www.tinkoff.ru/invest/bonds/RU000A0ZYCM2/
0,Славнефть,RU000A104WF9,960.0,Средний,101.0,22.01,1000.0,4.0,88.04,550.25,9.17,https://www.tinkoff.ru/invest/bonds/RU000A104WF9/
0,Белгородская область выпуск 14,RU000A101PA0,700.8,Высокий,16.0,9.57,750.0,4.0,38.28,38.28,5.46,https://www.tinkoff.ru/invest/bonds/RU000A101PA0/
0,Северсталь выпуск 6,RU000A1008W7,987.7,Высокий,62.0,37.5,1000.0,2.0,75.0,1162.5,7.59,https://www.tinkoff.ru/invest/bonds/RU000A1008W7/
0,Автобан-Финанс выпуск 3,RU000A103PC2,924.9,Средний,32.0,43.33,1000.0,2.0,86.66,693.28,9.37,https://www.tinkoff.ru/invest/bonds/RU000A103PC2/
0,Мираторг выпуск 1,RU000A103KA7,969.8,Высокий,7.0,35.93,1000.0,2.0,71.86,107.79,7.41,https://www.tinkoff.ru/invest/bonds/RU000A103KA7/
0,ПАО НК Роснефть 002P-05,RU000A0ZYVU5,988.9,Высокий,49.0,31.32,1000.0,2.0,62.64,751.68,6.33,https://www.tinkoff.ru/invest/bonds/RU000A0ZYVU5/
0,Карачаево-Черкесская республика выпуск 1,RU000A0ZYL22,484.05,Высокий,11.0,9.4,500.0,4.0,37.6,18.8,7.77,https://www.tinkoff.ru/invest/bonds/RU000A0ZYL22/
0,Газпромбанк 001Р-21Р,RU000A104B46,946.4,Высокий,95.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104B46/
0,Ростелеком,RU000A1051E5,917.9,Высокий,25.0,37.93,1000.0,2.0,75.86,455.16,8.26,https://www.tinkoff.ru/invest/bonds/RU000A1051E5/
0,Южуралзолото ГК оббП03,RU000A106656,947.8,Высокий,21.0,43.59,1000.0,2.0,87.18,435.9,9.2,https://www.tinkoff.ru/invest/bonds/RU000A106656/
0,Сбер Банк 001P-SBER42,RU000A105SD9,950.9,Высокий,14.0,38.11,1000.0,2.0,76.22,266.77,8.02,https://www.tinkoff.ru/invest/bonds/RU000A105SD9/
0,Трансмашхолдинг ПБО-06,RU000A1038D4,887.3,Высокий,29.0,34.89,1000.0,2.0,69.78,488.46,7.86,https://www.tinkoff.ru/invest/bonds/RU000A1038D4/
0,Казахстан выпуск 7,RU000A101RV2,803.6,Средний,44.0,28.36,1000.0,2.0,56.72,623.92,7.06,https://www.tinkoff.ru/invest/bonds/RU000A101RV2/
0,РЖД 001Р выпуск 2,RU000A0JXQ44,906.1,Высокий,159.0,36.8,1000.0,2.0,73.6,2907.2,8.12,https://www.tinkoff.ru/invest/bonds/RU000A0JXQ44/
0,Краснодарский край выпуск 2,RU000A0ZZ8X4,472.2,Высокий,17.0,8.27,500.0,4.0,33.08,33.08,7.01,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ8X4/
0,Металлоинвест БО выпуск 4,RU000A101EF3,878.9,Высокий,73.0,28.36,1000.0,2.0,56.72,1020.96,6.45,https://www.tinkoff.ru/invest/bonds/RU000A101EF3/
0,ВЭБ.РФ ПБО-001Р-34,RU000A105JU2,966.0,Высокий,11.0,40.54,1000.0,2.0,81.08,202.7,8.39,https://www.tinkoff.ru/invest/bonds/RU000A105JU2/
0,Газпром капитал БО-001Р выпуск 3,RU000A101QM3,904.5,Средний,16.0,24.71,1000.0,2.0,49.42,197.68,5.46,https://www.tinkoff.ru/invest/bonds/RU000A101QM3/
0,МБЭС 1P-01,RU000A100VX2,999.7,Средний,68.0,57.42,1000.0,2.0,114.84,1952.28,11.49,https://www.tinkoff.ru/invest/bonds/RU000A100VX2/
0,Novabev Group БО-П02,RU000A100L63,489.2,Высокий,6.0,20.53,500.0,2.0,41.06,61.59,8.39,https://www.tinkoff.ru/invest/bonds/RU000A100L63/
0,Газпром Капитал БЗО26-1-Д,RU000A105QW3,77308.8249931,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105QW3/
0,Черкизово выпуск 4,RU000A102LD1,777.1,Высокий,23.0,0.17,1000.0,4.0,0.68,0.85,0.09,https://www.tinkoff.ru/invest/bonds/RU000A102LD1/
0,ВТБ Б-1-309,RU000A107613,1009.5,Высокий,10.0,30.88,1000.0,4.0,123.52,61.76,12.24,https://www.tinkoff.ru/invest/bonds/RU000A107613/
0,Европлан БО 07,RU000A0JWVL2,962.7,Высокий,33.0,38.11,1000.0,2.0,76.22,609.76,7.92,https://www.tinkoff.ru/invest/bonds/RU000A0JWVL2/
0,Автобан-Финанс выпуск 1,RU000A0JXQ51,990.0,Высокий,3.0,43.33,1000.0,2.0,86.66,43.33,8.75,https://www.tinkoff.ru/invest/bonds/RU000A0JXQ51/
0,РЖД ОАО БО 001Р-17R,RU000A1010M4,896.1,Высокий,22.0,29.23,1000.0,2.0,58.46,321.53,6.52,https://www.tinkoff.ru/invest/bonds/RU000A1010M4/
0,МТС выпуск 9,RU000A100A66,967.0,Высокий,9.0,18.62,1000.0,4.0,74.48,37.24,7.7,https://www.tinkoff.ru/invest/bonds/RU000A100A66/
0,Альфа-Банк 002Р выпуск 10,RU000A102S80,988.4,Высокий,1.0,26.97,1000.0,2.0,53.94,0.0,5.46,https://www.tinkoff.ru/invest/bonds/RU000A102S80/
0,Газпром Капитал БО-001Р-08,RU000A105U00,928.0,Высокий,25.0,39.85,1000.0,2.0,79.7,478.2,8.59,https://www.tinkoff.ru/invest/bonds/RU000A105U00/
0,МегаФон БО-2 выпуск 3,RU000A1065S5,951.0,Высокий,15.0,19.23,1000.0,4.0,76.92,57.69,8.09,https://www.tinkoff.ru/invest/bonds/RU000A1065S5/
0,Элемент Лизинг 001P выпуск 3,RU000A102VW0,123.6875,Высокий,2.0,2.17,125.0,4.0,8.68,0.0,7.02,https://www.tinkoff.ru/invest/bonds/RU000A102VW0/
0,Novabev Group БО-П03,RU000A1015E0,476.65,Высокий,11.0,17.84,500.0,2.0,35.68,89.2,7.49,https://www.tinkoff.ru/invest/bonds/RU000A1015E0/
0,Казахстан выпуск 5,RU000A101RT6,882.5,Средний,29.0,32.19,1000.0,2.0,64.38,450.66,7.3,https://www.tinkoff.ru/invest/bonds/RU000A101RT6/
0,ДОМ.РФ 001P-15R,RU000A1065K2,948.8,Высокий,15.0,38.37,1000.0,2.0,76.74,268.59,8.09,https://www.tinkoff.ru/invest/bonds/RU000A1065K2/
0,Казахстан выпуск 11,RU000A101RZ3,729.9,Средний,80.0,29.58,1000.0,2.0,59.16,1183.2,8.11,https://www.tinkoff.ru/invest/bonds/RU000A101RZ3/
