,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
607,Казахстан выпуск 12,RU000A101S08,798.8,Средний,91.0,34.28,1000.0,2.0,68.56,1542.6,8.58,https://www.tinkoff.ru/invest/bonds/RU000A101S08/
608,Магнит 001Р выпуск 5,RU000A1036M9,973.7,Высокий,6.0,30.54,1000.0,2.0,61.08,91.62,6.27,https://www.tinkoff.ru/invest/bonds/RU000A1036M9/
609,МТС выпуск 9,RU000A100A66,971.5,Высокий,11.0,18.62,1000.0,4.0,74.48,37.24,7.67,https://www.tinkoff.ru/invest/bonds/RU000A100A66/
610,Москва выпуск 72,RU000A1030S9,976.1,Высокий,5.0,28.36,1000.0,2.0,56.72,56.72,5.81,https://www.tinkoff.ru/invest/bonds/RU000A1030S9/
611,Санкт-Петербург выпуск 1,RU000A0ZYHX8,955.4,Высокий,18.0,33.32,1000.0,2.0,66.64,299.88,6.98,https://www.tinkoff.ru/invest/bonds/RU000A0ZYHX8/
612,НОВАТЭК выпуск 1,RU000A106938,940.9,Высокий,30.0,19.66,1000.0,4.0,78.64,137.62,8.36,https://www.tinkoff.ru/invest/bonds/RU000A106938/
613,ТомскАдм 8,RU000A102LR1,559.02,Средний,25.0,8.7,600.0,4.0,34.8,52.2,6.23,https://www.tinkoff.ru/invest/bonds/RU000A102LR1/
614,Белгородская область выпуск 14,RU000A101PA0,825.3875,Высокий,18.0,11.14,875.0,4.0,44.56,44.56,5.4,https://www.tinkoff.ru/invest/bonds/RU000A101PA0/
615,Черкизово выпуск БО-001P-03,RU000A1024W4,980.8,Высокий,4.0,13.4,1000.0,4.0,53.6,13.4,5.46,https://www.tinkoff.ru/invest/bonds/RU000A1024W4/
616,Удмуртская республика 35002,RU000A0JWT91,974.2,Средний,34.0,22.62,1000.0,4.0,90.48,180.96,9.29,https://www.tinkoff.ru/invest/bonds/RU000A0JWT91/
617,ПКТ выпуск 2,RU000A0JW5E3,774.7,Высокий,26.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A0JW5E3/
618,Магнит БО-004Р-03,RU000A105TP1,949.7,Высокий,50.0,19.92,1000.0,4.0,79.68,239.04,8.39,https://www.tinkoff.ru/invest/bonds/RU000A105TP1/
619,НКНХ выпуск 1,RU000A0ZZZ17,960.0,16.12.2025,60.0,42.28,1000.0,2.0,84.56,1268.4,8.81,https://www.tinkoff.ru/invest/bonds/RU000A0ZZZ17/
620,ОФЗ 26234,SU26234RMFS3,888.99,Высокий,20.0,19.49,1000.0,2.0,38.98,194.9,4.38,https://www.tinkoff.ru/invest/bonds/SU26234RMFS3/
621,Альфа-Банк 002Р-18,RU000A105HJ9,970.7,Высокий,12.0,40.28,1000.0,2.0,80.56,241.68,8.3,https://www.tinkoff.ru/invest/bonds/RU000A105HJ9/
622,МТС 001Р-24,RU000A105ZP8,966.2,Средний,16.0,19.57,1000.0,4.0,78.28,78.28,8.1,https://www.tinkoff.ru/invest/bonds/RU000A105ZP8/
623,Автодор выпуск 1,RU000A103NU9,906.5,Высокий,34.0,34.45,1000.0,2.0,68.9,585.65,7.6,https://www.tinkoff.ru/invest/bonds/RU000A103NU9/
624,РЖД выпуск 23,RU000A0JQRD9,951.6,Высокий,14.0,34.02,1000.0,2.0,68.04,238.14,7.15,https://www.tinkoff.ru/invest/bonds/RU000A0JQRD9/
625,ИКС 5 Финанс выпуск 12,RU000A101UQ6,969.9,27.12.2024,139.0,38.8,1000.0,2.0,77.6,2677.2,8.0,https://www.tinkoff.ru/invest/bonds/RU000A101UQ6/
626,ОФЗ 26229,SU26229RMFS3,917.21,Высокий,24.0,30.97,1000.0,2.0,61.94,371.64,6.75,https://www.tinkoff.ru/invest/bonds/SU26229RMFS3/
627,Московская область выпуск 12,RU000A100XP4,239.925,Высокий,11.0,3.74,250.0,4.0,14.96,7.48,6.24,https://www.tinkoff.ru/invest/bonds/RU000A100XP4/
628,Москва выпуск 74,RU000A1033Z8,844.5,Высокий,54.0,31.32,1000.0,2.0,62.64,845.64,7.42,https://www.tinkoff.ru/invest/bonds/RU000A1033Z8/
629,ВЭБ.РФ,RU000A104Z48,952.0,Высокий,44.0,44.2,1000.0,2.0,88.4,972.4,9.29,https://www.tinkoff.ru/invest/bonds/RU000A104Z48/
630,МегаФон БО-2 выпуск 3,RU000A1065S5,963.7,Высокий,17.0,19.23,1000.0,4.0,76.92,76.92,7.98,https://www.tinkoff.ru/invest/bonds/RU000A1065S5/
631,Novabev Group БО-П02,RU000A100L63,492.7,Высокий,8.0,20.53,500.0,2.0,41.06,82.12,8.33,https://www.tinkoff.ru/invest/bonds/RU000A100L63/
632,Полюс ПБО-03,RU000A105VC5,954.3,Высокий,51.0,45.07,1000.0,2.0,90.14,1126.75,9.45,https://www.tinkoff.ru/invest/bonds/RU000A105VC5/
633,Газпромбанк 1Р-26P,RU000A1064G3,956.6,21.10.2026,113.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1064G3/
634,РЖД 001Р выпуск 20,RU000A101M04,880.0,Средний,40.0,31.84,1000.0,2.0,63.68,636.8,7.24,https://www.tinkoff.ru/invest/bonds/RU000A101M04/
635,Элемент Лизинг 001P выпуск 3,RU000A102VW0,247.075,Высокий,4.0,4.44,250.0,4.0,17.76,4.44,7.19,https://www.tinkoff.ru/invest/bonds/RU000A102VW0/
636,Газпром капитал БО-001Р выпуск 3,RU000A101QM3,918.0,Высокий,18.0,24.71,1000.0,2.0,49.42,222.39,5.38,https://www.tinkoff.ru/invest/bonds/RU000A101QM3/
637,МТС 1P-20,RU000A104SU6,1003.3,Высокий,29.0,25.4,1000.0,4.0,101.6,177.8,10.13,https://www.tinkoff.ru/invest/bonds/RU000A104SU6/
638,Сбербанк 2P-SBER44,RU000A1069P3,948.0,Высокий,30.0,40.54,1000.0,2.0,81.08,608.1,8.55,https://www.tinkoff.ru/invest/bonds/RU000A1069P3/
639,ГК Пионер-001P выпуск 4,RU000A1016F5,174.8075,Средний,1.0,3.92,175.0,4.0,15.68,0.0,8.97,https://www.tinkoff.ru/invest/bonds/RU000A1016F5/
640,Почта России выпуск 5,RU000A0ZZ5J9,964.3,Высокий,53.0,42.89,1000.0,2.0,85.78,1115.14,8.9,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ5J9/
641,РЖД выпуск 32,RU000A0JSGV0,952.7,Высокий,103.0,42.46,1000.0,2.0,84.92,2165.46,8.91,https://www.tinkoff.ru/invest/bonds/RU000A0JSGV0/
642,ФСК Россети БО-3,RU000A0ZYDH0,965.9,18.10.2024,345.0,17.31,1000.0,4.0,69.24,1488.66,7.17,https://www.tinkoff.ru/invest/bonds/RU000A0ZYDH0/
643,Альфа-Банк 002Р выпуск 9,RU000A102JZ8,992.7,Высокий,1.0,25.93,1000.0,2.0,51.86,0.0,5.22,https://www.tinkoff.ru/invest/bonds/RU000A102JZ8/
644,РЖД 001Р выпуск 8,RU000A0ZZGT5,994.6,Высокий,56.0,49.33,1000.0,2.0,98.66,1381.24,9.92,https://www.tinkoff.ru/invest/bonds/RU000A0ZZGT5/
645,Газпром нефть 003P-01R,RU000A101137,956.7,Высокий,11.0,14.79,1000.0,4.0,59.16,29.58,6.18,https://www.tinkoff.ru/invest/bonds/RU000A101137/
646,Банк Открытие БО-П выпуск 7,RU000A102R73,986.5,Высокий,26.0,27.06,1000.0,2.0,54.12,351.78,5.49,https://www.tinkoff.ru/invest/bonds/RU000A102R73/
647,РЖД ОАО БО 001Р-17R,RU000A1010M4,914.9,Высокий,23.0,29.23,1000.0,2.0,58.46,321.53,6.39,https://www.tinkoff.ru/invest/bonds/RU000A1010M4/
648,Республика Якутия,RU000A1033B9,809.46,Высокий,54.0,14.09,900.0,4.0,56.36,183.17,6.96,https://www.tinkoff.ru/invest/bonds/RU000A1033B9/
649,Свердловская область 35009,RU000A102CT6,897.5,Высокий,48.0,13.48,1000.0,4.0,53.92,161.76,6.01,https://www.tinkoff.ru/invest/bonds/RU000A102CT6/
650,Позитив Текнолоджиз выпуск 2,RU000A105JG1,983.3,Высокий,24.0,22.62,1000.0,4.0,90.48,135.72,9.2,https://www.tinkoff.ru/invest/bonds/RU000A105JG1/
651,Калининградская область выпуск 4,RU000A104BC0,943.0,Высокий,61.0,20.53,1000.0,4.0,82.12,307.95,8.71,https://www.tinkoff.ru/invest/bonds/RU000A104BC0/
652,ФосАгро БО-П01,RU000A106516,953.7,Высокий,29.0,40.72,1000.0,2.0,81.44,570.08,8.54,https://www.tinkoff.ru/invest/bonds/RU000A106516/
653,ОФЗ 26222,SU26222RMFS8,960.8,Высокий,11.0,30.45,1000.0,2.0,60.9,152.25,6.34,https://www.tinkoff.ru/invest/bonds/SU26222RMFS8/
654,Нижегородская область выпуск 14,RU000A101665,662.9,Высокий,19.0,10.18,700.0,4.0,40.72,40.72,6.14,https://www.tinkoff.ru/invest/bonds/RU000A101665/
655,Газпромбанк 003Р-01Р,RU000A106YH6,1011.3,Средний,118.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106YH6/
656,Норильский Никель БО-001Р выпуск 1,RU000A100VQ6,964.0,Высокий,10.0,30.45,1000.0,2.0,60.9,152.25,6.32,https://www.tinkoff.ru/invest/bonds/RU000A100VQ6/
657,АФК Система выпуск 6,RU000A0JXN21,969.9,Средний,40.0,45.5,1000.0,2.0,91.0,910.0,9.38,https://www.tinkoff.ru/invest/bonds/RU000A0JXN21/
658,ОФЗ 26240,SU26240RMFS0,700.0,Высокий,152.0,29.58,1000.0,2.0,59.16,2248.08,8.45,https://www.tinkoff.ru/invest/bonds/SU26240RMFS0/
659,ОФЗ 26230,SU26230RMFS1,726.82,Высокий,184.0,33.32,1000.0,2.0,66.64,3065.44,9.17,https://www.tinkoff.ru/invest/bonds/SU26230RMFS1/
660,ОФЗ 26241,SU26241RMFS8,887.35,Высокий,108.0,41.15,1000.0,2.0,82.3,2222.1,9.27,https://www.tinkoff.ru/invest/bonds/SU26241RMFS8/
661,ОФЗ 26238,SU26238RMFS4,669.74,Высокий,210.0,30.45,1000.0,2.0,60.9,3197.25,9.09,https://www.tinkoff.ru/invest/bonds/SU26238RMFS4/
662,РЖД,RU000A104SX0,1006.1,Высокий,41.0,51.42,1000.0,2.0,102.84,1028.4,10.22,https://www.tinkoff.ru/invest/bonds/RU000A104SX0/
663,ОФЗ 26226,SU26226RMFS9,913.01,Высокий,34.0,34.45,1000.0,2.0,68.9,585.65,7.55,https://www.tinkoff.ru/invest/bonds/SU26226RMFS9/
664,Трансмашхолдинг ПБО-04,RU000A1018C8,953.5,Высокий,13.0,30.1,1000.0,2.0,60.2,180.6,6.31,https://www.tinkoff.ru/invest/bonds/RU000A1018C8/
665,Свердловская область 35008,RU000A101Z17,883.9,Высокий,44.0,13.22,1000.0,4.0,52.88,145.42,5.98,https://www.tinkoff.ru/invest/bonds/RU000A101Z17/
666,Альфа-Банк выпуск 21,RU000A0ZYBM4,1029.8,13.10.2026,107.0,56.9,1000.0,2.0,113.8,3015.7,11.05,https://www.tinkoff.ru/invest/bonds/RU000A0ZYBM4/
667,ОФЗ 26218,SU26218RMFS6,846.9,Высокий,94.0,36.8,1000.0,2.0,73.6,1729.6,8.69,https://www.tinkoff.ru/invest/bonds/SU26218RMFS6/
668,Казахстан выпуск 8,RU000A101RW0,846.9,Средний,55.0,33.32,1000.0,2.0,66.64,899.64,7.87,https://www.tinkoff.ru/invest/bonds/RU000A101RW0/
669,Нафтатранс Плюс выпуск 1,RU000A100303,10019.0,Средний,2.0,84.3,10000.0,12.0,1011.6,0.0,10.1,https://www.tinkoff.ru/invest/bonds/RU000A100303/
670,ИКС 5 Финанс 002Р выпуск 1,RU000A103N76,960.2,09.09.2024,153.0,32.19,1000.0,2.0,64.38,2446.44,6.7,https://www.tinkoff.ru/invest/bonds/RU000A103N76/
671,Сбер Банк 001P-SBER15,RU000A101C89,989.3,Высокий,2.0,27.32,1000.0,2.0,54.64,27.32,5.52,https://www.tinkoff.ru/invest/bonds/RU000A101C89/
672,ОФЗ 26237,SU26237RMFS6,809.94,Высокий,64.0,29.06,1000.0,2.0,58.12,929.92,7.18,https://www.tinkoff.ru/invest/bonds/SU26237RMFS6/
673,ОФЗ 26228,SU26228RMFS5,827.71,Высокий,77.0,33.15,1000.0,2.0,66.3,1259.7,8.01,https://www.tinkoff.ru/invest/bonds/SU26228RMFS5/
674,ОФЗ 26224,SU26224RMFS4,815.33,Высокий,66.0,29.93,1000.0,2.0,59.86,987.69,7.34,https://www.tinkoff.ru/invest/bonds/SU26224RMFS4/
675,ОФЗ 26225,SU26225RMFS1,744.82,Высокий,126.0,31.41,1000.0,2.0,62.82,1978.83,8.43,https://www.tinkoff.ru/invest/bonds/SU26225RMFS1/
676,ОФЗ 26235,SU26235RMFS0,727.9,Высокий,88.0,25.58,1000.0,2.0,51.16,1125.52,7.03,https://www.tinkoff.ru/invest/bonds/SU26235RMFS0/
677,ОФЗ 26239,SU26239RMFS2,769.61,Высокий,92.0,29.93,1000.0,2.0,59.86,1376.78,7.78,https://www.tinkoff.ru/invest/bonds/SU26239RMFS2/
678,Сбербанк,RU000A103661,910.0,Высокий,31.0,31.32,1000.0,2.0,62.64,469.8,6.88,https://www.tinkoff.ru/invest/bonds/RU000A103661/
679,ОФЗ 26243,SU26243RMFS4,883.0,Высокий,174.0,39.24,1000.0,2.0,78.48,3413.88,8.89,https://www.tinkoff.ru/invest/bonds/SU26243RMFS4/
680,ОФЗ 26236,SU26236RMFS8,801.25,Высокий,54.0,24.71,1000.0,2.0,49.42,667.17,6.17,https://www.tinkoff.ru/invest/bonds/SU26236RMFS8/
681,ОФЗ 26221,SU26221RMFS0,784.57,Высокий,112.0,33.32,1000.0,2.0,66.64,1865.92,8.49,https://www.tinkoff.ru/invest/bonds/SU26221RMFS0/
682,ОФЗ 26242,SU26242RMFS6,896.31,Высокий,69.0,38.98,1000.0,2.0,77.96,1325.32,8.7,https://www.tinkoff.ru/invest/bonds/SU26242RMFS6/
683,ОФЗ 26212,SU26212RMFS9,856.2,Высокий,50.0,30.54,1000.0,2.0,61.08,763.5,7.13,https://www.tinkoff.ru/invest/bonds/SU26212RMFS9/
684,ОФЗ 26233,SU26233RMFS5,659.99,Высокий,140.0,26.45,1000.0,2.0,52.9,1851.5,8.02,https://www.tinkoff.ru/invest/bonds/SU26233RMFS5/
685,Камчатский край выпуск 1,RU000A0ZZSW4,691.46,Высокий,12.0,13.66,700.0,4.0,54.64,40.98,7.9,https://www.tinkoff.ru/invest/bonds/RU000A0ZZSW4/
686,ОФЗ 26232,SU26232RMFS7,830.39,Высокий,46.0,26.01,1000.0,2.0,52.02,598.23,6.26,https://www.tinkoff.ru/invest/bonds/SU26232RMFS7/
687,Газпромбанк выпуск 18,RU000A102GJ8,994.9,14.12.2023,85.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A102GJ8/
688,ОФЗ 26207,SU26207RMFS9,913.2,Высокий,38.0,35.32,1000.0,2.0,70.64,671.08,7.74,https://www.tinkoff.ru/invest/bonds/SU26207RMFS9/
689,ЮАИЗ выпуск 1,RU000A1001L5,994.0,22.01.2024,2.0,24.53,1000.0,4.0,98.12,0.0,9.87,https://www.tinkoff.ru/invest/bonds/RU000A1001L5/
690,Сбербанк,RU000A103G42,908.6,Высокий,32.0,32.19,1000.0,2.0,64.38,515.04,7.09,https://www.tinkoff.ru/invest/bonds/RU000A103G42/
691,РСХБ выпуск БО-12-002Р,RU000A106FV6,953.5,Высокий,31.0,43.15,1000.0,2.0,86.3,647.25,9.05,https://www.tinkoff.ru/invest/bonds/RU000A106FV6/
692,Сбер Банк 001P-SBER25,RU000A102YG7,918.8,Высокий,29.0,32.28,1000.0,2.0,64.56,451.92,7.03,https://www.tinkoff.ru/invest/bonds/RU000A102YG7/
693,ОФЗ 26219,SU26219RMFS4,914.01,Высокий,34.0,33.58,1000.0,2.0,67.16,570.86,7.35,https://www.tinkoff.ru/invest/bonds/SU26219RMFS4/
694,ОФЗ 26244,SU26244RMFS2,994.79,Средний,124.0,41.24,1000.0,2.0,82.48,2556.88,8.29,https://www.tinkoff.ru/invest/bonds/SU26244RMFS2/
695,РЖД выпуск 19,RU000A0JQ7Z2,972.6,Высокий,8.0,34.02,1000.0,2.0,68.04,136.08,7.0,https://www.tinkoff.ru/invest/bonds/RU000A0JQ7Z2/
696,МОЭСК 001P выпуск 2,RU000A101FY1,940.0,Высокий,15.0,26.62,1000.0,2.0,53.24,186.34,5.66,https://www.tinkoff.ru/invest/bonds/RU000A101FY1/
697,ОФЗ 46020,SU46020RMFS2,719.4,Высокий,146.0,29.93,1000.0,2.0,59.86,2184.89,8.32,https://www.tinkoff.ru/invest/bonds/SU46020RMFS2/
698,Красноярский край выпуск 13,RU000A0ZYCM2,483.75,Высокий,10.0,8.44,500.0,4.0,33.76,16.88,6.98,https://www.tinkoff.ru/invest/bonds/RU000A0ZYCM2/
699,Оренбургская область выпуск 4,RU000A0ZYKH5,928.0,Высокий,48.0,17.66,1000.0,4.0,70.64,211.92,7.61,https://www.tinkoff.ru/invest/bonds/RU000A0ZYKH5/
700,ЕвроХим выпуск 8,RU000A101LJ0,959.0,Высокий,17.0,34.89,1000.0,2.0,69.78,279.12,7.28,https://www.tinkoff.ru/invest/bonds/RU000A101LJ0/
701,ПРОМОМЕД ДМ выпуск 2,RU000A103G91,988.2,27.11.2023,8.0,40.98,1000.0,2.0,81.96,163.92,8.29,https://www.tinkoff.ru/invest/bonds/RU000A103G91/
702,РЖД 001Р выпуск 13,RU000A1007Z2,920.0,Высокий,64.0,39.41,1000.0,2.0,78.82,1261.12,8.57,https://www.tinkoff.ru/invest/bonds/RU000A1007Z2/
703,Ненецкий АО выпуск 1,RU000A0ZYF61,96.85,Высокий,11.0,1.65,100.0,4.0,6.6,3.3,6.81,https://www.tinkoff.ru/invest/bonds/RU000A0ZYF61/
704,Санкт-Петербург,RU000A102A15,614.04,Высокий,41.0,18.36,700.0,2.0,36.72,367.2,5.98,https://www.tinkoff.ru/invest/bonds/RU000A102A15/
705,ВИС Финанс выпуск 2,RU000A102VK5,993.6,Высокий,4.0,19.84,1000.0,4.0,79.36,19.84,7.99,https://www.tinkoff.ru/invest/bonds/RU000A102VK5/
706,АВТОБАН-Финанс выпуск 4,RU000A106K35,973.2,25.07.2025,56.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106K35/
707,Томская область выпуск 62,RU000A0ZYMJ7,490.15,Средний,13.0,8.09,500.0,4.0,32.36,24.27,6.6,https://www.tinkoff.ru/invest/bonds/RU000A0ZYMJ7/
708,РОСБАНК БО-003P-01,RU000A1062L7,975.9,Высокий,29.0,42.89,1000.0,2.0,85.78,600.46,8.79,https://www.tinkoff.ru/invest/bonds/RU000A1062L7/
709,РЕСО-Лизинг БО-П выпуск 19,RU000A103F68,984.6,Высокий,7.0,5.92,1000.0,12.0,71.04,0.0,7.22,https://www.tinkoff.ru/invest/bonds/RU000A103F68/
710,Красноярский край выпуск 14,RU000A0ZYFB8,486.5,Высокий,11.0,8.44,500.0,4.0,33.76,16.88,6.94,https://www.tinkoff.ru/invest/bonds/RU000A0ZYFB8/
711,Газпромбанк 001Р-22Р,RU000A105GW4,944.3,28.05.2025,108.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105GW4/
712,Москва выпуск 73,RU000A1030T7,921.9,Высокий,29.0,30.45,1000.0,2.0,60.9,426.3,6.61,https://www.tinkoff.ru/invest/bonds/RU000A1030T7/
713,РусГидро выпуск 11,RU000A106GD2,954.1,Высокий,28.0,20.53,1000.0,4.0,82.12,143.71,8.61,https://www.tinkoff.ru/invest/bonds/RU000A106GD2/
714,Газпром нефть 001P-04R,RU000A0ZYLC4,960.4,Высокий,13.0,33.32,1000.0,2.0,66.64,199.92,6.94,https://www.tinkoff.ru/invest/bonds/RU000A0ZYLC4/
715,Республика Коми выпуск 14,RU000A0JXUD9,742.65,Высокий,7.0,13.66,750.0,4.0,54.64,13.66,7.36,https://www.tinkoff.ru/invest/bonds/RU000A0JXUD9/
716,РусГидро БО-П08,RU000A105MW2,970.2,Высокий,13.0,18.18,1000.0,4.0,72.72,54.54,7.5,https://www.tinkoff.ru/invest/bonds/RU000A105MW2/
717,Газпромбанк 001P выпуск 11,RU000A100HH4,979.2,Высокий,7.0,35.93,1000.0,2.0,71.86,107.79,7.34,https://www.tinkoff.ru/invest/bonds/RU000A100HH4/
718,РСХБ БO-01 выпуск 2,RU000A105L01,972.1,Высокий,24.0,6.53,1000.0,12.0,78.36,13.06,8.06,https://www.tinkoff.ru/invest/bonds/RU000A105L01/
719,Лайфстрим выпуск 1,RU000A102QX8,996.0,Средний,2.0,21.66,1000.0,4.0,86.64,0.0,8.7,https://www.tinkoff.ru/invest/bonds/RU000A102QX8/
720,О'КЕЙ выпуск 4,RU000A102BK7,961.1,09.11.2023,83.0,21.4,1000.0,4.0,85.6,428.0,8.91,https://www.tinkoff.ru/invest/bonds/RU000A102BK7/
721,Ульяновская область выпуск 3,RU000A102CX8,527.395,Средний,24.0,7.39,550.0,4.0,29.56,44.34,5.6,https://www.tinkoff.ru/invest/bonds/RU000A102CX8/
722,Самарская область 35015,RU000A1020L5,645.89,Высокий,32.0,8.79,700.0,4.0,35.16,70.32,5.44,https://www.tinkoff.ru/invest/bonds/RU000A1020L5/
723,РЖД 001Р выпуск 12,RU000A1002C2,996.1,Высокий,2.0,37.67,1000.0,2.0,75.34,37.67,7.56,https://www.tinkoff.ru/invest/bonds/RU000A1002C2/
724,РЖД 001Р выпуск 14,RU000A1008D7,932.5,Высокий,65.0,39.41,1000.0,2.0,78.82,1261.12,8.45,https://www.tinkoff.ru/invest/bonds/RU000A1008D7/
725,Оренбургская область выпуск 3,RU000A0JVM81,416.8,Средний,19.0,12.09,400.0,4.0,48.36,48.36,11.6,https://www.tinkoff.ru/invest/bonds/RU000A0JVM81/
726,Сбер Банк 001P-SBER19,RU000A102CU4,998.7,Высокий,0.0,24.01,1000.0,2.0,48.02,0.0,4.81,https://www.tinkoff.ru/invest/bonds/RU000A102CU4/
727,Газпром капитал ЗО24-2-Е,RU000A105GZ7,97142.760543,Высокий,2.0,2540.23,99011.1,1.0,2540.23,5080.46,2.61,https://www.tinkoff.ru/invest/bonds/RU000A105GZ7/
728,ВЭБ.РФ ПБО-1 выпуск 22,RU000A102FC5,995.4,Высокий,0.0,25.75,1000.0,2.0,51.5,0.0,5.17,https://www.tinkoff.ru/invest/bonds/RU000A102FC5/
729,Ренессанс Кредит выпуск 4,RU000A102H83,996.5,22.12.2023,25.0,36.8,1000.0,2.0,73.6,441.6,7.39,https://www.tinkoff.ru/invest/bonds/RU000A102H83/
730,МегаФон БО-001P-06,RU000A1006G4,995.3,Высокий,4.0,38.54,1000.0,2.0,77.08,77.08,7.74,https://www.tinkoff.ru/invest/bonds/RU000A1006G4/
731,Автодор БО-006Р-02,RU000A107043,1040.0,Средний,11.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107043/
732,Европлан БО 07,RU000A0JWVL2,989.0,04.10.2024,34.0,38.11,1000.0,2.0,76.22,647.87,7.71,https://www.tinkoff.ru/invest/bonds/RU000A0JWVL2/
733,ОФЗ 29008,SU29008RMFS8,1017.58,Высокий,70.0,44.63,1000.0,2.0,89.26,1562.05,8.77,https://www.tinkoff.ru/invest/bonds/SU29008RMFS8/
734,Сбер Банк 002P выпуск 1,RU000A103YM3,999.9,Высокий,0.0,38.11,1000.0,2.0,76.22,0.0,7.62,https://www.tinkoff.ru/invest/bonds/RU000A103YM3/
735,Самарская область выпуск 12,RU000A0JWM56,249.925,Высокий,7.0,5.22,250.0,4.0,20.88,5.22,8.35,https://www.tinkoff.ru/invest/bonds/RU000A0JWM56/
736,КАМАЗ БО-П09,RU000A1043N3,1000.0,Высокий,0.0,21.14,1000.0,4.0,84.56,0.0,8.46,https://www.tinkoff.ru/invest/bonds/RU000A1043N3/
737,МТС выпуск 7,RU000A100238,998.0,Высокий,2.0,18.79,1000.0,4.0,75.16,0.0,7.53,https://www.tinkoff.ru/invest/bonds/RU000A100238/
738,ДОМ.РФ 001P-14R,RU000A105SF4,993.3,Высокий,8.0,37.06,1000.0,2.0,74.12,148.24,7.46,https://www.tinkoff.ru/invest/bonds/RU000A105SF4/
739,ВТБ Б-1-307,RU000A105HE0,999.5,Высокий,0.0,17.66,1000.0,4.0,70.64,0.0,7.07,https://www.tinkoff.ru/invest/bonds/RU000A105HE0/
740,ОФЗ 29007,SU29007RMFS0,999.69,Высокий,39.0,39.93,1000.0,2.0,79.86,758.67,7.99,https://www.tinkoff.ru/invest/bonds/SU29007RMFS0/
741,ОФЗ 29006,SU29006RMFS2,992.0,Высокий,14.0,36.98,1000.0,2.0,73.96,258.86,7.46,https://www.tinkoff.ru/invest/bonds/SU29006RMFS2/
742,Новосибирская область выпуск 22,RU000A1043E2,999.7,Высокий,60.0,19.57,1000.0,4.0,78.28,293.55,7.83,https://www.tinkoff.ru/invest/bonds/RU000A1043E2/
743,Роснефть БО-06,RU000A0JUCR3,999.4,Высокий,1.0,36.37,1000.0,2.0,72.74,0.0,7.28,https://www.tinkoff.ru/invest/bonds/RU000A0JUCR3/
744,Газпром Капитал ЗО24-1-Ф,RU000A1059A6,111235.4950168,Высокий,4.0,2093.22,113251.6,2.0,4186.44,4186.44,3.76,https://www.tinkoff.ru/invest/bonds/RU000A1059A6/
745,ПИК-Корпорация выпуск 5,RU000A105146,85685.3271,Высокий,36.0,2295.41,93035.1,2.0,4590.82,41317.38,5.36,https://www.tinkoff.ru/invest/bonds/RU000A105146/
746,Новая перевозочная компания ПБО-02,RU000A1004A2,250.225,Высокий,3.0,9.48,250.0,2.0,18.96,9.48,7.58,https://www.tinkoff.ru/invest/bonds/RU000A1004A2/
747,ОФЗ 29010,SU29010RMFS4,1032.0,Высокий,132.0,38.19,1000.0,2.0,76.38,2520.54,7.4,https://www.tinkoff.ru/invest/bonds/SU29010RMFS4/
748,РЖД 001Р-28R,RU000A106ZL5,1004.6,Средний,82.0,10.35,1000.0,12.0,124.2,62.1,12.36,https://www.tinkoff.ru/invest/bonds/RU000A106ZL5/
749,ОФЗ 29009,SU29009RMFS6,1029.54,Высокий,101.0,37.76,1000.0,2.0,75.52,1888.0,7.34,https://www.tinkoff.ru/invest/bonds/SU29009RMFS6/
750,Центр-Резерв БО-01,RU000A104TG3,1135.25,Низкий,23.0,14.88,950.0,12.0,178.56,14.88,15.73,https://www.tinkoff.ru/invest/bonds/RU000A104TG3/
751,Московская область выпуск 10,RU000A0JX0B9,350.21,Средний,0.0,7.31,350.0,4.0,29.24,0.0,8.35,https://www.tinkoff.ru/invest/bonds/RU000A0JX0B9/
752,Газпром капитал ЗО24-1-Е,RU000A105C51,92777.7571884,Высокий,12.0,1938.1,99011.1,1.0,1938.1,23257.2,2.09,https://www.tinkoff.ru/invest/bonds/RU000A105C51/
753,Борец Капитал ЗО-2026,RU000A105GN3,88650.0766317,Высокий,34.0,2428.17,93035.1,2.0,4856.34,41278.89,5.48,https://www.tinkoff.ru/invest/bonds/RU000A105GN3/
754,ДОМ.РФ Социальные облигации 02,RU000A104AQ2,999.0,Высокий,0.0,39.67,1000.0,2.0,79.34,0.0,7.94,https://www.tinkoff.ru/invest/bonds/RU000A104AQ2/
755,Газпром Капитал ЗО25-2-Е,RU000A105WJ8,92480.327844,Высокий,17.0,2541.1,99011.1,1.0,2541.1,43198.7,2.75,https://www.tinkoff.ru/invest/bonds/RU000A105WJ8/
